TIMESTAMP,H,SW_IN,TA,VPD
200802010930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802011930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802012330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802020930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802021930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802022330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802030930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802031930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802032330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802040930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802041930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802042330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802050930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802051930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802052330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802060930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802061930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802062330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802070930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802071930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802072330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802080930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802081930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802082330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802090930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091500,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091530,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091600,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091630,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091700,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091730,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091800,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091830,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091900,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802091930,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802092330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100030,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100100,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100130,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100200,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100230,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100300,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100330,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100400,-9999.000000,-9999.000000,-9999.000000,-9999.000000
200802100430,-9999.000000,-9999.000000,-9999.000000,-9999.000000
