TIMESTAMP,H,FILLED,QC,HAT,SAMPLE,STDDEV,METHOD,QC_HAT,TIMEWINDOW
200811012300,-27.9491,-27.9491,0,-38.0117,74,23.5595,1,1,14
200811012330,-8.75705,-8.75705,0,-38.1382,87,24.8901,1,1,14
200811020000,-33.4118,-33.4118,0,-38.2912,83,25.4599,1,1,14
200811020030,-47.584,-47.584,0,-38.1032,84,25.3647,1,1,14
200811020100,-38.4382,-38.4382,0,-38.0124,91,22.368,1,1,14
200811020130,-19.1294,-19.1294,0,-37.7923,100,22.1511,1,1,14
200811020200,-8.94479,-8.94479,0,-37.2862,102,21.7272,1,1,14
200811020230,-17.6624,-17.6624,0,-37.6158,104,21.7563,1,1,14
200811020300,-17.8799,-17.8799,0,-37.4754,111,21.484,1,1,14
200811020330,-13.4163,-13.4163,0,-37.4754,111,21.484,1,1,14
200811020400,-21.0338,-21.0338,0,-37.2414,110,21.4398,1,1,14
200811020430,-13.1883,-13.1883,0,-37.5775,104,21.6409,1,1,14
200811020500,-10.652,-10.652,0,-37.2964,102,21.7466,1,1,14
200811020530,-26.0799,-26.0799,0,-37.7722,109,21.635,1,1,14
200811020600,-4.12756,-4.12756,0,-54.7073,24,39.4083,1,1,14
200811020630,-56.6398,-56.6398,0,-76.5988,19,58.5453,1,1,14
200811020700,-92.5133,-92.5133,0,-104.515,13,69.2182,1,1,14
200811020730,-120.137,-120.137,0,-80.9146,8,42.3791,1,1,14
200811020800,-112.099,-112.099,0,-69.4746,9,37.3989,1,1,14
200811020830,-65.977,-65.977,0,-27.6828,5,28.5564,1,1,14
200811020900,-63.3319,-63.3319,0,-62.3586,6,52.8966,1,1,14
200811020930,-87.207,-87.207,0,-63.3984,7,36.4585,1,1,14
200811021000,-85.8962,-85.8962,0,-99.5429,9,62.1588,1,1,14
200811021030,-9999,-66.0989,2,-66.0989,3,37.2824,1,2,28
200811021100,-9999,-31.413,1,-31.413,24,34.6524,1,1,14
200811021130,-9999,-44.3453,1,-44.3453,15,37.8289,1,1,14
200811021200,-9999,-45.1987,1,-45.1987,8,21.0311,1,1,14
200811021230,-9999,-9.39562,1,-9.39562,2,14.5891,1,1,14
200811021300,1.98272,1.98272,0,10.7506,5,15.5647,1,1,14
200811021330,-9999,-93.8307,1,-93.8307,3,121.633,1,1,14
200811021400,-9999,5.96856,1,5.96856,2,7.13908,1,1,14
200811021430,0.920467,0.920467,0,-10.4236,4,20.2214,1,1,14
200811021500,-18.234,-18.234,0,-62.0865,7,45.1354,1,1,14
200811021530,-27.5735,-27.5735,0,-93.8307,3,121.633,1,1,14
200811021600,18.5721,18.5721,0,31.5161,3,11.21,1,1,14
200811021630,38.0481,38.0481,0,27.2489,5,8.6517,1,1,14
200811021700,-10.9017,-10.9017,0,-9.7543,3,11.2075,1,1,14
200811021730,-33.92,-33.92,0,-28.3658,4,20.3101,1,1,14
200811021800,-38.8685,-38.8685,0,-63.3247,47,57.4085,2,1,14
200811021830,-17.9795,-17.9795,0,-34.8873,2,23.9113,1,1,14
200811021900,-51.7952,-51.7952,0,-61.2566,6,28.4887,1,1,14
200811021930,-106.157,-106.157,0,-46.3717,16,23.5105,1,1,14
200811022000,-83.364,-83.364,0,-34.1931,40,24.6821,1,1,14
200811022030,-46.7169,-46.7169,0,-34.4304,60,20.2835,1,1,14
200811022100,-42.7724,-42.7724,0,-36.4146,76,19.4829,1,1,14
200811022130,-24.3696,-24.3696,0,-36.3571,84,19.4107,1,1,14
200811022200,-26.6871,-26.6871,0,-35.1446,91,19.1784,1,1,14
200811022230,-32.754,-32.754,0,-32.1137,103,20.0988,1,1,14
200811022300,-44.3477,-44.3477,0,-32.2419,111,17.7512,1,1,14
200811022330,-41.5197,-41.5197,0,-33.0982,110,17.6939,1,1,14
200811030000,-43.8501,-43.8501,0,-32.8403,118,17.5172,1,1,14
200811030030,-36.8139,-36.8139,0,-32.5594,118,17.4357,1,1,14
200811030100,-26.5251,-26.5251,0,-32.7358,123,18.6989,1,1,14
200811030130,-13.254,-13.254,0,-32.1576,130,18.6942,1,1,14
200811030200,-12.1134,-12.1134,0,-31.3909,127,17.2463,1,1,14
200811030230,-12.0373,-12.0373,0,-31.5747,124,17.365,1,1,14
200811030300,-21.2203,-21.2203,0,-31.4604,124,17.5032,1,1,14
200811030330,-13.1795,-13.1795,0,-31.2401,121,17.8171,1,1,14
200811030400,-14.5388,-14.5388,0,-30.6937,122,18.3057,1,1,14
200811030430,-17.218,-17.218,0,-30.019,125,18.4712,1,1,14
200811030500,-17.9523,-17.9523,0,-29.3277,122,18.5721,1,1,14
200811030530,-16.8956,-16.8956,0,-29.2479,124,18.6225,1,1,14
200811030600,-12.7228,-12.7228,0,-22.2597,11,20.3512,1,1,14
200811030630,-5.93264,-5.93264,0,-24.1501,10,23.4486,1,1,14
200811030700,-1.88743,-1.88743,0,3.92723,8,18.4883,1,1,14
200811030730,38.4241,38.4241,0,47.2348,12,21.8575,1,1,14
200811030800,78.9959,78.9959,0,63.0713,10,27.6483,1,1,14
200811030830,42.9225,42.9225,0,61.5693,12,26.1189,1,1,14
200811030900,95.7732,95.7732,0,101.485,9,24.7778,1,1,14
200811030930,182.711,182.711,0,171.594,7,28.4462,1,1,14
200811031000,184.647,184.647,0,117.247,16,45.85,1,1,14
200811031030,129.513,129.513,0,113.69,16,45.0701,1,1,14
200811031100,94.0995,94.0995,0,117.179,10,29.9456,1,1,14
200811031130,124.884,124.884,0,95.9234,17,48.8618,1,1,14
200811031200,89.7186,89.7186,0,95.9126,17,44.5853,1,1,14
200811031230,140.807,140.807,0,140.085,18,24.1162,1,1,14
200811031300,144.632,144.632,0,138.863,17,24.2771,1,1,14
200811031330,150.637,150.637,0,122.201,14,29.4385,1,1,14
200811031400,135.38,135.38,0,116.804,13,27.1709,1,1,14
200811031430,94.3795,94.3795,0,96.9664,9,37.9859,1,1,14
200811031500,34.9289,34.9289,0,71.6964,13,43.6901,1,1,14
200811031530,36.8976,36.8976,0,57.6421,13,40.1108,1,1,14
200811031600,36.3906,36.3906,0,58.597,12,41.7398,1,1,14
200811031630,-26.9247,-26.9247,0,-0.188195,9,26.1066,1,1,14
200811031700,3.79556,3.79556,0,8.40617,8,37.0966,1,1,14
200811031730,-36.5551,-36.5551,0,-48.346,6,54.1222,1,1,14
200811031800,-62.2042,-62.2042,0,-73.855,20,59.0446,1,1,14
200811031830,-64.5735,-64.5735,0,-43.5514,35,38.4061,1,1,14
200811031900,-84.3373,-84.3373,0,-38.5145,87,25.492,1,1,14
200811031930,-53.8294,-53.8294,0,-37.1351,97,22.8175,1,1,14
200811032000,-36.8143,-36.8143,0,-31.6868,120,21.2444,1,1,14
200811032030,-24.983,-24.983,0,-32.2278,138,21.1328,1,1,14
200811032100,-30.7201,-30.7201,0,-31.5377,135,20.8087,1,1,14
200811032130,-59.0865,-59.0865,0,-31.2439,138,20.8048,1,1,14
200811032200,-63.2158,-63.2158,0,-31.4413,127,19.7671,1,1,14
200811032230,-64.49,-64.49,0,-29.8683,123,19.3756,1,1,14
200811032300,-43.2175,-43.2175,0,-29.0968,113,19.4694,1,1,14
200811032330,-44.2632,-44.2632,0,-27.1928,103,19.2212,1,1,14
200811040000,-40.7686,-40.7686,0,-26.5527,94,19.4613,1,1,14
200811040030,-41.1776,-41.1776,0,-26.2194,86,19.2619,1,1,14
200811040100,-47.0308,-47.0308,0,-28.6143,74,18.0914,1,1,14
200811040130,-36.3597,-36.3597,0,-28.3237,64,18.1051,1,1,14
200811040200,-43.5236,-43.5236,0,-26.9141,57,17.4511,1,1,14
200811040230,-38.4335,-38.4335,0,-26.3157,52,17.1428,1,1,14
200811040300,-42.5156,-42.5156,0,-25.1711,49,16.3798,1,1,14
200811040330,-34.8639,-34.8639,0,-23.9774,45,16.2212,1,1,14
200811040400,-21.5098,-21.5098,0,-24.3173,34,15.2702,1,1,14
200811040430,-22.2203,-22.2203,0,-24.8183,29,13.9108,1,1,14
200811040500,-24.3268,-24.3268,0,-23.1221,25,13.5039,1,1,14
200811040530,-21.6278,-21.6278,0,-16.6837,5,8.35434,1,1,14
200811040600,-9.51211,-9.51211,0,-9.97772,3,4.49235,1,1,14
200811040630,13.5767,13.5767,0,12.3828,5,15.8676,1,1,14
200811040700,43.1303,43.1303,0,47.0793,4,20.3659,1,1,14
200811040730,76.2097,76.2097,0,67.3255,7,16.3772,1,1,14
200811040800,108.37,108.37,0,95.0473,5,25.1738,1,1,14
200811040830,96.0944,96.0944,0,120.957,7,46.8864,1,2,28
200811040900,153.269,153.269,0,148.742,5,24.2538,1,1,14
200811040930,118.015,118.015,0,138.72,8,24.2521,1,1,14
200811041000,140.768,140.768,0,157.53,5,18.6407,1,1,14
200811041030,145.76,145.76,0,147.17,11,9.847,1,1,14
200811041100,127.933,127.933,0,140.28,11,18.5252,1,1,14
200811041130,150.726,150.726,0,136.508,15,24.9499,1,1,14
200811041200,124.244,124.244,0,134.684,9,26.3845,1,1,14
200811041230,92.9889,92.9889,0,135.876,12,27.9968,1,1,14
200811041300,94.8178,94.8178,0,125.745,16,36.4602,1,1,14
200811041330,30.925,30.925,0,41.1181,11,41.0698,1,1,14
200811041400,-10.2687,-10.2687,0,28.0006,8,34.7511,1,1,14
200811041430,54.2424,54.2424,0,75.3008,9,31.5818,1,1,14
200811041500,-5.29612,-5.29612,0,8.03119,7,16.8,1,1,14
200811041530,-7.41074,-7.41074,0,8.93167,5,18.9354,1,1,14
200811041600,-14.2056,-14.2056,0,-68.7859,8,69.5937,1,1,14
200811041630,-36.2146,-36.2146,0,-41.8438,5,26.4991,1,1,14
200811041700,-70.6293,-70.6293,0,-76.6636,6,48.2841,1,1,14
200811041730,-54.1286,-54.1286,0,-73.3177,4,60.9389,1,1,14
200811041800,-56.9967,-56.9967,0,-55.3053,8,51.6608,1,1,14
200811041830,-17.9613,-17.9613,0,-40.3061,8,44.7299,1,1,14
200811041900,-15.5644,-15.5644,0,-32.917,49,27.5271,1,1,14
200811041930,-24.8912,-24.8912,0,-31.8756,50,25.13,1,1,14
200811042000,-20.9802,-20.9802,0,-29.5816,52,22.2487,1,1,14
200811042030,-1.28767,-1.28767,0,-32.0627,49,26.7217,1,1,14
200811042100,-18.3896,-18.3896,0,-32.066,50,25.9127,1,1,14
200811042130,-38.9771,-38.9771,0,-29.3448,53,23.7343,1,1,14
200811042200,-39.2343,-39.2343,0,-31.4996,54,26.8173,1,1,14
200811042230,-28.8756,-28.8756,0,-31.4996,54,26.8173,1,1,14
200811042300,-14.7329,-14.7329,0,-29.2355,54,23.7092,1,1,14
200811042330,-41.1467,-41.1467,0,-28.5988,57,23.2738,1,1,14
200811050000,-49.0601,-49.0601,0,-33.27,69,27.8508,1,1,14
200811050030,-68.5883,-68.5883,0,-32.7191,69,28.0511,1,1,14
200811050100,-39.8617,-39.8617,0,-30.0281,65,25.447,1,1,14
200811050130,-34.0445,-34.0445,0,-31.628,66,26.1699,1,1,14
200811050200,-10.7449,-10.7449,0,-31.6359,75,27.027,1,1,14
200811050230,1.70898,1.70898,0,-31.5999,85,26.7279,1,1,14
200811050300,-1.68258,-1.68258,0,-30.3982,92,23.2987,1,1,14
200811050330,-1.30223,-1.30223,0,-29.623,88,22.6415,1,1,14
200811050400,-4.87534,-4.87534,0,-29.1683,112,19.9017,1,1,14
200811050430,16.3888,16.3888,0,-29.3726,104,20.8089,1,1,14
200811050500,-1.68814,-1.68814,0,-30.1419,108,20.2581,1,1,14
200811050530,-6.0167,-6.0167,0,-30.7086,105,20.209,1,1,14
200811050600,-8.84433,-8.84433,0,-32.4109,28,30.3395,1,1,14
200811050630,-7.63857,-7.63857,0,-37.7703,37,34.57,1,1,14
200811050700,-10.403,-10.403,0,-45.1906,26,36.3537,1,1,14
200811050730,-7.83747,-7.83747,0,-54.066,27,41.0523,1,1,14
200811050800,-11.8228,-11.8228,0,-62.9527,27,52.9839,1,1,14
200811050830,-17.1651,-17.1651,0,-81.8606,16,61.0627,1,1,14
200811050900,-31.6713,-31.6713,0,-53.7007,8,53.996,1,1,14
200811050930,-34.4283,-34.4283,0,-64.8367,7,49.5522,1,1,14
200811051000,11.781,11.781,0,-7.50823,4,23.8532,1,1,14
200811051030,32.5852,32.5852,0,48.3949,11,47.6857,1,1,14
200811051100,68.7222,68.7222,0,36.3965,9,43.8939,1,1,14
200811051130,59.2682,59.2682,0,86.2677,9,26.1065,1,1,14
200811051200,38.5287,38.5287,0,26.8738,6,45.4535,1,1,14
200811051230,-61.2968,-61.2968,0,-86.8676,3,25.4028,1,1,14
200811051300,-22.9232,-22.9232,0,19.1753,4,40.1749,1,1,14
200811051330,75.7443,75.7443,0,68.1137,6,9.94514,1,1,14
200811051400,-1.68308,-1.68308,0,-7.83962,7,28.0277,1,1,14
200811051430,-50.6358,-50.6358,0,1.6535,6,44.9137,1,1,14
200811051500,-57.5843,-57.5843,0,-18.2727,6,51.3428,1,1,14
200811051530,-95.4727,-95.4727,0,-42.9125,9,51.0111,1,1,14
200811051600,-112.994,-112.994,0,-36.5299,6,48.6278,1,1,14
200811051630,-166.329,-166.329,0,-98.3441,5,74.2665,1,1,14
200811051700,-165.943,-165.943,0,-76.7767,4,61.7375,1,1,14
200811051730,-161.119,-161.119,0,-78.4748,3,73.5578,1,1,14
200811051800,-153.298,-153.298,0,-63.9986,6,58.0141,1,1,14
200811051830,-114.556,-114.556,0,-58.3927,7,54.9971,1,1,14
200811051900,-98.1813,-98.1813,0,-34.621,67,30.3144,1,1,14
200811051930,-92.7313,-92.7313,0,-30.0998,69,25.3913,1,1,14
200811052000,-73.3437,-73.3437,0,-28.6376,78,25.111,1,1,14
200811052030,-51.9446,-51.9446,0,-29.3136,80,25.3004,1,1,14
200811052100,-37.6493,-37.6493,0,-29.35,92,25.2977,1,1,14
200811052130,-42.3118,-42.3118,0,-29.035,105,21.6619,1,1,14
200811052200,-26.7524,-26.7524,0,-29.6382,111,20.2301,1,1,14
200811052230,-41.3289,-41.3289,0,-27.5711,127,20.3122,1,1,14
200811052300,-25.5582,-25.5582,0,-27.5405,130,20.067,1,1,14
200811052330,-13.4135,-13.4135,0,-28.115,127,19.4206,1,1,14
200811060000,-17.7403,-17.7403,0,-27.6927,119,18.453,1,1,14
200811060030,-14.445,-14.445,0,-26.8894,121,18.8665,1,1,14
200811060100,-7.30199,-7.30199,0,-27.8694,113,18.8198,1,1,14
200811060130,-7.5481,-7.5481,0,-28.4723,111,18.7206,1,1,14
200811060200,-16.656,-16.656,0,-26.4013,106,18.1574,1,1,14
200811060230,2.3988,2.3988,0,-27.3347,110,18.2702,1,1,14
200811060300,-0.251974,-0.251974,0,-27.3347,110,18.2702,1,1,14
200811060330,5.13253,5.13253,0,-28.4723,111,18.7206,1,1,14
200811060400,5.44065,5.44065,0,-26.6478,107,18.1512,1,1,14
200811060430,1.29796,1.29796,0,-28.4723,111,18.7206,1,1,14
200811060500,0.447361,0.447361,0,-28.4723,111,18.7206,1,1,14
200811060530,-0.323541,-0.323541,0,-28.1766,114,18.5983,1,1,14
200811060600,-9.47647,-9.47647,0,-20.7183,20,18.2021,1,1,14
200811060630,0.011191,0.011191,0,-26.6653,7,27.344,1,1,14
200811060700,-14.8473,-14.8473,0,12.6826,8,14.6796,1,1,14
200811060730,-4.26417,-4.26417,0,30.8765,9,26.5978,1,1,14
200811060800,13.4819,13.4819,0,34.2885,11,30.2778,1,1,14
200811060830,28.7359,28.7359,0,36.3202,8,25.6631,1,1,14
200811060900,61.0489,61.0489,0,67.4473,12,37.4329,1,1,14
200811060930,96.3573,96.3573,0,76.9014,13,39.1711,1,1,14
200811061000,117.893,117.893,0,95.491,10,31.659,1,1,14
200811061030,103.97,103.97,0,102.223,14,33.5039,1,1,14
200811061100,77.8676,77.8676,0,94.7681,14,39.7445,1,1,14
200811061130,52.8212,52.8212,0,59.3068,8,17.2161,1,1,14
200811061200,59.4181,59.4181,0,56.9586,7,17.156,1,1,14
200811061230,56.6838,56.6838,0,56.9586,7,17.156,1,1,14
200811061300,23.1349,23.1349,0,44.6845,6,24.3077,1,1,14
200811061330,6.60818,6.60818,0,23.0476,3,16.396,1,1,14
200811061400,-17.7214,-17.7214,0,-7.38198,5,34.2545,1,1,14
200811061430,-18.2745,-18.2745,0,-53.1743,5,37.0761,1,1,14
200811061500,-20.3807,-20.3807,0,-35.8719,5,35.1806,1,1,14
200811061530,-49.4456,-49.4456,0,-93.2073,5,60.32,1,1,14
200811061600,-36.6351,-36.6351,0,-88.2605,4,68.4705,1,1,14
200811061630,-34.736,-34.736,0,-36.1168,2,1.95282,1,1,14
200811061700,-31.2956,-31.2956,0,-21.4631,2,13.9052,1,1,14
200811061730,-26.3255,-26.3255,0,-73.6375,4,78.0702,1,1,14
200811061800,-13.4411,-13.4411,0,-50.2669,6,65.512,1,1,14
200811061830,-0.674345,-0.674345,0,-51.4345,6,52.5831,1,1,14
200811061900,-16.0853,-16.0853,0,-55.5389,38,39.1621,1,1,14
200811061930,-13.5241,-13.5241,0,-42.8402,40,35.2513,1,1,14
200811062000,-6.97248,-6.97248,0,-38.9435,45,33.7208,1,1,14
200811062030,-25.2296,-25.2296,0,-39.3438,47,34.2021,1,1,14
200811062100,-55.5794,-55.5794,0,-40.5282,40,34.627,1,1,14
200811062130,-43.1763,-43.1763,0,-44.2127,40,35.759,1,1,14
200811062200,-23.2847,-23.2847,0,-41.4832,40,34.0474,1,1,14
200811062230,-13.4998,-13.4998,0,-38.8387,41,34.8919,1,1,14
200811062300,-50.9873,-50.9873,0,-35.25,47,33.3192,1,1,14
200811062330,-75.1079,-75.1079,0,-37.7283,44,34.7986,1,1,14
200811070000,-70.1317,-70.1317,0,-36.9435,42,34.4178,1,1,14
200811070030,-82.4365,-82.4365,0,-39.7536,40,34.8348,1,1,14
200811070100,-73.6588,-73.6588,0,-37.6943,40,35.111,1,1,14
200811070130,-131.602,-131.602,0,-51.0265,38,35.1075,1,1,14
200811070200,-102.521,-102.521,0,-51.5355,38,37.6653,1,1,14
200811070230,-70.1587,-70.1587,0,-41.3534,39,34.4825,1,1,14
200811070300,-40.3078,-40.3078,0,-28.5539,46,25.1387,1,1,14
200811070330,-50.0806,-50.0806,0,-35.8899,83,28.0573,1,1,14
200811070400,-9.56084,-9.56084,0,-35.0559,75,20.783,1,1,14
200811070430,-22.4961,-22.4961,0,-36.6069,78,24.5415,1,1,14
200811070500,-9999,-36.1065,1,-36.1065,85,23.9812,1,1,14
200811070530,-42.4638,-42.4638,0,-36.8184,78,21.9559,1,1,14
200811070600,-101.382,-101.382,0,-30.6718,22,31.5497,1,1,14
200811070630,-81.8732,-81.8732,0,-49.8181,23,43.638,1,1,14
200811070700,-89.6222,-89.6222,0,-70.7117,18,47.7747,1,1,14
200811070730,-152.661,-152.661,0,-88.3355,17,69.6314,1,1,14
200811070800,-182.204,-182.204,0,-95.1974,4,66.563,1,1,14
200811070830,-201.986,-201.986,0,-135.245,5,47.649,1,1,14
200811070900,-143.166,-143.166,0,-145.927,4,47.607,1,1,14
200811070930,-9999,-65.9396,1,-65.9396,7,49.0815,1,1,14
200811071000,-37.0517,-37.0517,0,-35.8033,6,25.4495,1,1,14
200811071030,-9999,16.501,1,16.501,3,18.9283,1,1,14
200811071100,-9999,-2.59153,1,-2.59153,3,15.6623,1,1,14
200811071130,-19.7117,-19.7117,0,-70.1429,4,110.034,1,1,14
200811071200,11.0167,11.0167,0,5.96856,2,7.13908,1,1,14
200811071230,-9999,-80.0901,1,-80.0901,4,103.045,1,1,14
200811071300,-234.207,-234.207,0,-74.1573,17,61.9242,1,1,14
200811071330,-121.408,-121.408,0,-80.8925,15,62.9847,1,1,14
200811071400,-151.572,-151.572,0,-66.4802,8,48.6772,1,1,14
200811071430,-158.529,-158.529,0,-72.2834,21,61.6964,1,1,14
200811071500,-91.8263,-91.8263,0,-71.2073,18,63.7717,1,1,14
200811071530,-86.4579,-86.4579,0,-54.7971,22,44.7159,1,1,14
200811071600,-135.621,-135.621,0,-49.3627,26,41.7346,1,1,14
200811071630,-71.0481,-71.0481,0,-25.9973,19,32.5304,1,1,14
200811071700,-44.7175,-44.7175,0,-26.9502,18,33.1995,1,1,14
200811071730,-44.8911,-44.8911,0,-26.7174,18,33.3173,1,1,14
200811071800,-32.6452,-32.6452,0,-37.1175,20,35.4044,1,1,14
200811071830,-37.3772,-37.3772,0,-34.0042,31,35.4491,1,1,14
200811071900,-33.8486,-33.8486,0,-31.5073,115,21.1802,1,1,14
200811071930,-82.7575,-82.7575,0,-30.2305,109,21.8761,1,1,14
200811072000,-60.712,-60.712,0,-29.55,108,22.6745,1,1,14
200811072030,-40.1946,-40.1946,0,-28.8465,123,22.1713,1,1,14
200811072100,-30.9404,-30.9404,0,-30.5511,127,21.8246,1,1,14
200811072130,-42.4525,-42.4525,0,-30.529,127,21.8068,1,1,14
200811072200,-38.4649,-38.4649,0,-30.2654,126,21.2771,1,1,14
200811072230,-51.085,-51.085,0,-30.1184,125,21.418,1,1,14
200811072300,-69.8401,-69.8401,0,-30.2225,125,21.5066,1,1,14
200811072330,-46.6865,-46.6865,0,-28.9172,121,20.3187,1,1,14
200811080000,-35.8428,-35.8428,0,-30.0139,104,20.2928,1,1,14
200811080030,-43.8529,-43.8529,0,-27.6676,103,19.6811,1,1,14
200811080100,-43.1647,-43.1647,0,-27.8736,102,19.8341,1,1,14
200811080130,-49.8919,-49.8919,0,-27.915,102,19.7009,1,1,14
200811080200,-51.9209,-51.9209,0,-27.2794,99,19.3084,1,1,14
200811080230,-49.2927,-49.2927,0,-27.2616,98,19.3819,1,1,14
200811080300,-55.6674,-55.6674,0,-27.2841,96,19.5674,1,1,14
200811080330,-41.8165,-41.8165,0,-27.1789,96,19.6031,1,1,14
200811080400,-44.2073,-44.2073,0,-26.4811,91,19.3532,1,1,14
200811080430,-32.2377,-32.2377,0,-27.3739,94,19.7656,1,1,14
200811080500,-26.858,-26.858,0,-27.5814,93,19.8248,1,1,14
200811080530,-26.7683,-26.7683,0,-14.0638,7,10.1159,1,1,14
200811080600,-19.0937,-19.0937,0,-7.70511,7,6.7049,1,1,14
200811080630,12.3138,12.3138,0,7.09095,7,17.4693,1,1,14
200811080700,23.2579,23.2579,0,8.90553,6,15.9198,1,1,14
200811080730,68.7476,68.7476,0,52.1345,11,22.7079,1,1,14
200811080800,67.5682,67.5682,0,38.0995,9,25.5077,1,1,14
200811080830,124.28,124.28,0,101.188,9,19.0277,1,1,14
200811080900,74.9926,74.9926,0,77.68,8,18.8077,1,1,14
200811080930,105.113,105.113,0,94.8299,8,24.2606,1,1,14
200811081000,85.284,85.284,0,83.1389,7,29.0948,1,1,14
200811081030,33.3647,33.3647,0,73.7329,6,20.288,1,1,14
200811081100,98.0253,98.0253,0,70.8406,7,40.0724,1,1,14
200811081130,105.216,105.216,0,106.024,14,54.8007,1,1,14
200811081200,160.861,160.861,0,142.134,14,41.6302,1,1,14
200811081230,25.9114,25.9114,0,93.6305,13,48.2889,1,1,14
200811081300,44.0754,44.0754,0,93.1309,14,46.4321,1,1,14
200811081330,70.9684,70.9684,0,98.2812,6,31.0963,1,1,14
200811081400,59.2141,59.2141,0,73.3059,12,37.74,1,1,14
200811081430,-12.2971,-12.2971,0,37.8705,7,37.3941,1,1,14
200811081500,0.096017,0.096017,0,57.984,11,43.2528,1,1,14
200811081530,26.1864,26.1864,0,51.9863,11,33.6093,1,1,14
200811081600,-11.5892,-11.5892,0,-18.4241,4,19.2269,1,1,14
200811081630,-24.3927,-24.3927,0,-8.067,3,18.3423,1,1,14
200811081700,-49.3982,-49.3982,0,-28.8437,5,25.4924,1,1,14
200811081730,-45.5729,-45.5729,0,-59.7284,6,46.0461,1,1,14
200811081800,-78.1311,-78.1311,0,-85.8035,11,66.8751,1,1,14
200811081830,-86.3387,-86.3387,0,-39.1782,21,42.8928,1,1,14
200811081900,-97.5576,-97.5576,0,-31.5507,82,25.1818,1,1,14
200811081930,-49.6891,-49.6891,0,-30.224,94,24.8629,1,1,14
200811082000,-64.0536,-64.0536,0,-32.263,104,24.3243,1,1,14
200811082030,-62.4521,-62.4521,0,-31.3576,121,21.8915,1,1,14
200811082100,-52.0773,-52.0773,0,-30.5019,112,20.4362,1,1,14
200811082130,-37.6787,-37.6787,0,-29.6678,98,20.5612,1,1,14
200811082200,-41.6631,-41.6631,0,-28.6965,97,19.9478,1,1,14
200811082230,-19.6294,-19.6294,0,-27.0532,90,19.6231,1,1,14
200811082300,-10.5379,-10.5379,0,-26.656,87,19.5046,1,1,14
200811082330,-10.3245,-10.3245,0,-27.0919,90,19.3408,1,1,14
200811090000,-1.7364,-1.7364,0,-27.6369,93,19.5847,1,1,14
200811090030,-1.86291,-1.86291,0,-26.3858,86,19.2546,1,1,14
200811090100,-3.34385,-3.34385,0,-27.3474,90,19.5507,1,1,14
200811090130,-9.30634,-9.30634,0,-29.1294,70,18.1639,1,1,14
200811090200,-19.4341,-19.4341,0,-29.8321,61,17.9257,1,1,14
200811090230,-14.0807,-14.0807,0,-30.0904,62,17.8941,1,1,14
200811090300,-10.8478,-10.8478,0,-29.7808,73,18.0659,1,1,14
200811090330,-9.7687,-9.7687,0,-28.7109,78,18.3047,1,1,14
200811090400,10.5334,10.5334,0,-28.9849,79,18.3493,1,1,14
200811090430,-12.0142,-12.0142,0,-28.7805,53,17.1142,1,1,14
200811090500,-23.7051,-23.7051,0,-28.9046,45,16.6394,1,1,14
200811090530,-25.182,-25.182,0,-15.1885,7,6.85132,1,1,14
200811090600,-5.73631,-5.73631,0,-3.95109,5,12.7803,1,1,14
200811090630,14.6371,14.6371,0,10.569,8,12.7521,1,1,14
200811090700,54.2247,54.2247,0,41.8723,8,25.3835,1,1,14
200811090730,84.8202,84.8202,0,75.4378,9,14.4145,1,1,14
200811090800,92.279,92.279,0,99.6558,7,21.6635,1,1,14
200811090830,115.413,115.413,0,109.465,5,34.1412,1,1,14
200811090900,138.789,138.789,0,125.291,13,51.8527,1,1,14
200811090930,74.9353,74.9353,0,86.5527,6,58.4267,1,1,14
200811091000,131.325,131.325,0,99.205,16,56.7685,1,1,14
200811091030,139.608,139.608,0,150.235,12,43.1364,1,1,14
200811091100,-9999,146.289,1,146.289,17,35.1306,1,1,14
200811091130,168.49,168.49,0,141.153,16,29.287,1,1,14
200811091200,159.028,159.028,0,131.47,18,31.8758,1,1,14
200811091230,175.905,175.905,0,129.808,19,31.8362,1,1,14
200811091300,81.4636,81.4636,0,108.897,18,34.4524,1,1,14
200811091330,124.773,124.773,0,105.946,16,34.1736,1,1,14
200811091400,73.4646,73.4646,0,88.2171,12,25.5491,1,1,14
200811091430,60.0054,60.0054,0,77.2468,7,30.7318,1,1,14
200811091500,45.8711,45.8711,0,9.74587,6,50.9426,1,1,14
200811091530,28.1233,28.1233,0,-3.48889,9,38.5737,1,1,14
200811091600,23.3207,23.3207,0,-51.7908,5,48.9992,1,1,14
200811091630,-13.8606,-13.8606,0,-31.3169,7,31.2062,1,1,14
200811091700,-21.0954,-21.0954,0,-65.1127,5,58.3021,1,1,14
200811091730,-35.5135,-35.5135,0,-90.6952,3,67.4902,1,1,14
200811091800,-20.1766,-20.1766,0,-93.6252,6,63.9117,1,1,14
200811091830,-7.16217,-7.16217,0,-65.6267,8,54.9087,1,1,14
200811091900,-1.54709,-1.54709,0,-39.1064,42,34.4299,1,1,14
200811091930,-1.041,-1.041,0,-38.9249,41,34.8373,1,1,14
200811092000,0.206572,0.206572,0,-38.0646,40,34.8373,1,1,14
200811092030,-19.0989,-19.0989,0,-27.4869,38,28.1909,1,1,14
200811092100,-94.6994,-94.6994,0,-45.7045,44,39.2521,1,1,14
200811092130,-84.9637,-84.9637,0,-40.7908,51,34.5065,1,1,14
